MCGS_Time,MCGS_TIMEMS,F1Time,F1_T,F1_pH,F1_DO,F1_ZS,F1_F,F1_P,F1_PHJ,F1_PHS,F1_AF,F1_FD,F1_FD2,F1_TP,F1_GZ,F1_JC,F1_ORP,F1_PO2,F1_PC2,F1_OUR,F1_CER,F1_RQ,F1_KLa,F1_FD3,F1_FD4
2023-1-19 23:54:28,696,19.7353,29.8438,6.87176,96.6904,302.531,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 23:55:28,985,19.7519,29.8379,6.87176,96.698,299.281,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 23:56:28,282,19.7686,29.8261,6.87176,96.6904,302.781,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 23:57:28,587,19.7853,29.8379,6.87176,96.7055,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 23:58:28,853,19.8019,29.8556,6.87176,96.698,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-19 23:59:28,156,19.8186,29.9085,6.86775,96.751,299.063,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:0:28,416,19.8353,29.9792,6.87004,96.8191,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:1:28,686,19.8519,30.038,6.86947,96.8722,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:2:28,4,19.8683,30.091,6.86947,96.8797,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:3:28,340,19.8853,30.1381,6.86832,96.9403,302.875,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:4:28,612,19.9019,30.1322,6.86718,96.9327,299.031,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:5:28,960,19.9186,30.0675,6.86832,96.8797,300.594,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:6:28,236,19.9353,30.0498,6.86947,96.8494,299.875,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:7:28,581,19.9519,30.038,6.87061,96.8116,299.75,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:8:28,919,19.9686,30.0439,6.86889,96.7964,301.875,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:9:28,203,19.9853,30.0263,6.87004,96.7586,299.469,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:10:28,499,20.0019,30.0145,6.87176,96.7207,300.594,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:11:28,803,20.0186,30.0145,6.86947,96.698,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:12:28,75,20.035,29.9968,6.86889,96.698,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:13:28,386,20.0519,29.9851,6.86947,96.7358,300.469,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:14:28,675,20.0686,29.9733,6.87004,96.7131,299.719,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:15:28,12,20.085,29.9615,6.87004,96.751,298.844,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:16:28,323,20.1019,29.9439,6.86947,96.7358,301.813,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:17:28,578,20.1186,29.9321,6.87176,96.7131,301.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:18:28,892,20.1353,29.9026,6.86775,96.6904,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:19:28,267,20.1519,29.8791,6.87176,96.6752,302.125,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:20:28,578,20.1686,29.8673,6.87176,96.6904,301.25,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:21:28,889,20.1853,29.8497,6.87176,96.6601,303.25,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:22:28,238,20.2019,29.832,6.87176,96.698,298.563,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:23:28,509,20.2186,29.8379,6.87176,96.7055,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:24:28,556,20.2353,29.8497,6.87634,96.698,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:25:28,122,20.2519,29.9026,6.87176,96.751,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:26:28,280,20.2686,29.9733,6.86889,96.8116,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:27:28,738,20.2853,30.0263,6.87004,96.8722,299.625,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:28:28,14,20.3017,30.0734,6.86718,96.8797,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:29:28,305,20.3186,30.1087,6.86718,96.8797,299.25,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:30:28,580,20.3353,30.1322,6.86718,96.8797,301.188,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:31:28,867,20.3519,30.091,6.86718,96.8797,301.719,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:32:28,166,20.3686,30.0616,6.86718,96.8267,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:33:28,635,20.3853,30.0439,6.86947,96.8191,303.25,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:34:28,45,20.4017,30.0321,6.86718,96.8116,301.813,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:35:28,441,20.4186,30.0263,6.86718,96.7586,299.969,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:36:28,729,20.4353,30.0145,6.86832,96.7586,302.156,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:37:28,495,20.4519,30.0027,6.86947,96.8116,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:38:28,279,20.4686,30.0027,6.86718,96.8116,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:39:28,584,20.4853,29.9909,6.87004,96.7964,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:40:28,849,20.5019,29.9792,6.87004,96.751,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:41:28,159,20.5186,29.9556,6.86775,96.751,301.344,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:42:28,448,20.5353,29.9497,6.86947,96.7055,302.281,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:43:28,722,20.5519,29.9321,6.86947,96.698,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:44:28,26,20.5683,29.9026,6.87176,96.698,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:45:28,341,20.5853,29.8732,6.87176,96.698,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:46:28,655,20.6019,29.8673,6.86718,96.645,302.406,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:47:28,942,20.6186,29.8438,6.87176,96.6374,301.281,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:48:28,216,20.6353,29.8379,6.87233,96.5768,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:49:28,505,20.6519,29.8379,6.87176,96.6298,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:50:28,798,20.6686,29.8673,6.87176,96.6374,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:51:28,173,20.6853,29.9144,6.87176,96.6374,300.688,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:52:28,506,20.7019,29.9851,6.86889,96.698,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:53:28,808,20.7186,30.0321,6.86718,96.7434,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:54:28,127,20.7353,30.0792,6.86718,96.751,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:55:28,421,20.7519,30.091,6.86718,96.7283,302.813,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:56:28,720,20.7686,30.1263,6.86489,96.7964,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:57:28,66,20.785,30.0969,6.86718,96.7586,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:58:28,351,20.8019,30.0675,6.86889,96.7055,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 0:59:28,646,20.8186,30.0557,6.86718,96.7055,302.094,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:0:28,942,20.8353,30.0439,6.86718,96.6904,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:1:28,258,20.8519,30.038,6.86718,96.6904,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:2:28,584,20.8686,30.0204,6.86718,96.6298,300.875,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:3:28,939,20.8853,30.0086,6.87004,96.6374,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:4:28,281,20.9019,30.0027,6.86718,96.5919,300.75,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:5:28,579,20.9186,29.9909,6.87176,96.6298,300.719,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:6:28,865,20.9353,29.9733,6.87004,96.6298,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:7:28,7,20.9519,29.9674,6.87004,96.5768,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:8:28,299,20.9686,29.9556,6.86718,96.5692,300.781,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:9:28,756,20.9853,29.8968,6.86947,96.5768,301.094,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:10:28,52,21.0017,29.8968,6.86718,96.6222,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:11:28,324,21.0186,29.8614,6.87176,96.5692,299.063,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:12:28,628,21.0353,29.8556,6.87176,96.5692,300.438,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:13:28,934,21.0519,29.8379,6.86718,96.5692,298.781,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:14:28,217,21.0686,29.8261,6.86718,96.5162,299.094,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:15:28,541,21.0853,29.8202,6.87176,96.5313,299.313,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:16:28,863,21.1019,29.8673,6.87176,96.5844,298.781,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:17:28,143,21.1186,29.9203,6.86718,96.6071,298.938,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:18:28,448,21.1353,29.9615,6.86947,96.6904,299.781,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:19:28,733,21.1519,30.0321,6.87004,96.7055,301.063,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:20:28,33,21.1683,30.0792,6.86718,96.698,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:21:28,324,21.1853,30.1146,6.86718,96.751,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:22:28,633,21.2019,30.1146,6.86718,96.7358,300.375,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:23:28,977,21.2186,30.0851,6.86489,96.7283,299.063,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:24:28,294,21.2353,30.0616,6.86718,96.6828,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:25:28,622,21.2519,30.0557,6.86947,96.6525,299.344,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:26:28,918,21.2686,30.0439,6.86718,96.6374,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:27:28,236,21.2853,30.0439,6.86718,96.5844,302.594,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:28:28,536,21.3019,30.038,6.86718,96.5768,301.656,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:29:28,852,21.3186,30.0321,6.86718,96.5768,301.969,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:30:28,137,21.3353,30.0145,6.86718,96.5768,300.281,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:31:28,429,21.3519,30.0027,6.86718,96.5768,302.313,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:32:28,762,21.3686,29.9909,6.87176,96.5692,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:33:28,10,21.385,29.9851,6.86718,96.5541,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:34:28,293,21.4019,29.9733,6.86947,96.5389,302.469,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:35:28,603,21.4186,29.938,6.86718,96.5238,298.531,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:36:28,887,21.4353,29.9321,6.87004,96.5162,299.281,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:37:28,158,21.4519,29.9026,6.86889,96.5768,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:38:28,422,21.4686,29.8968,6.86718,96.5541,300.188,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:39:28,689,21.4853,29.8556,6.87233,96.5389,301.469,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:40:28,30,21.5017,29.8497,6.87176,96.5313,300.125,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:41:28,321,21.5186,29.8261,6.87176,96.5162,301.313,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:42:28,593,21.5353,29.832,6.87176,96.5238,301.594,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:43:28,864,21.5519,29.8497,6.87176,96.5162,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:44:28,152,21.5686,29.9026,6.86775,96.5768,302.031,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:45:28,503,21.5853,29.9556,6.86718,96.6147,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:46:28,547,21.6019,30.0027,6.87004,96.645,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:47:28,69,21.6183,30.0557,6.86718,96.6374,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:48:28,405,21.6353,30.0851,6.86489,96.698,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:49:28,721,21.6519,30.1263,6.86603,96.7055,300.406,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:50:28,28,21.6683,30.1146,6.86431,96.7131,302.25,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:51:28,355,21.6853,30.0851,6.86603,96.7055,299.281,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:52:28,676,21.7019,30.0734,6.86718,96.6828,301.031,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:53:28,935,21.7186,30.0616,6.87061,96.6374,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:54:28,223,21.7353,30.0321,6.86718,96.6525,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:55:28,502,21.7519,30.0498,6.86718,96.6222,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:56:28,794,21.7686,30.038,6.86718,96.5768,298.531,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:57:28,101,21.785,30.038,6.86718,96.5541,300.094,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:58:28,443,21.8019,30.0145,6.86718,96.6298,301.875,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 1:59:28,802,21.8186,30.0086,6.86718,96.5768,301.969,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:0:28,100,21.835,29.9909,6.87004,96.6071,300.313,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:1:28,399,21.8519,29.9733,6.86718,96.5692,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:2:28,687,21.8686,29.9439,6.86718,96.5541,301.625,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:3:28,978,21.8853,29.938,6.86889,96.5162,299.594,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:4:28,310,21.9019,29.9026,6.86947,96.5162,302.406,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:5:28,588,21.9186,29.8732,6.86718,96.5616,300.375,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:6:28,905,21.9353,29.8556,6.86718,96.5692,303.25,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:7:28,209,21.9519,29.8379,6.87176,96.5616,298.906,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:8:28,521,21.9686,29.8261,6.87176,96.5162,299.938,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:9:28,839,21.9853,29.832,6.87176,96.5086,302.313,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:10:28,132,22.0017,29.832,6.86718,96.5011,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:11:28,427,22.0186,29.8791,6.86775,96.5692,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:12:28,765,22.0353,29.9615,6.86718,96.5692,301.594,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:13:28,113,22.0517,29.9792,6.86718,96.5768,301.469,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:14:28,389,22.0686,30.0851,6.86718,96.6374,302.781,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:15:28,685,22.0853,30.1263,6.86603,96.6904,303.25,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:16:28,45,22.1017,30.1204,6.86546,96.7434,303.219,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:17:28,326,22.1186,30.091,6.86603,96.6904,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:18:28,608,22.1353,30.0616,6.86546,96.6601,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:19:28,928,22.1519,30.038,6.86546,96.6147,303.25,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:20:28,218,22.1686,30.0263,6.86718,96.5768,300.188,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:21:28,523,22.1853,30.0145,6.86718,96.5162,303.25,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:22:28,804,22.2019,29.9968,6.86718,96.5692,300.563,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:23:28,98,22.2183,30.0086,6.86718,96.5389,300.969,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:24:28,409,22.2353,29.9968,6.86546,96.5162,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:25:28,734,22.2519,29.9792,6.86718,96.5238,298.875,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:26:28,80,22.2683,29.9733,6.86603,96.5389,300.25,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:27:28,395,22.2853,29.9556,6.86718,96.5162,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:28:28,720,22.3019,29.938,6.86718,96.5616,300.688,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:29:28,40,22.3183,29.9026,6.86718,96.4632,302.844,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:30:28,343,22.3353,29.885,6.86718,96.448,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:31:28,618,22.3519,29.8673,6.86718,96.448,302.344,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:32:28,890,22.3686,29.8556,6.86775,96.5011,302.031,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:33:28,208,22.3853,29.7849,6.86718,96.4632,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:34:28,532,22.4019,29.8379,6.87176,96.4556,300.031,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:35:28,841,22.4186,29.8556,6.86718,96.5086,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:36:28,125,22.435,29.8732,6.87176,96.5162,301.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:37:28,446,22.4519,29.938,6.86718,96.5086,298.5,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-1-20 2:38:28,758,22.4686,29.9909,6.86718,96.5162,302.406,2,0,2.22333,0.0486181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
